"_acl.*.r",_acl.*.w,_acl.9eF1W1pu4q.r,_acl.9eF1W1pu4q.w,_acl.FQ1Xe0d6Qd.r,_acl.FQ1Xe0d6Qd.w,_acl.SnQkkuL1NC.r,_acl.SnQkkuL1NC.w,_acl.rIJxILE6XL.r,_acl.rIJxILE6XL.w,_acl.t0egIyLR5z.r,_acl.t0egIyLR5z.w,_created_at,_id,_p_autor,_p_estudiante,_p_tipo,_rperm.0,_rperm.1,_updated_at,_wperm.0,_wperm.1,actionTaken,aprobado,descripcion,fechaEntrega,grupos.0.__type,grupos.0.className,grupos.0.objectId,grupos.1.__type,grupos.1.className,grupos.1.objectId,grupos.2.__type,grupos.2.className,grupos.2.objectId,grupos.3.__type,grupos.3.className,grupos.3.objectId,materia,titulo
"",,,,,,,,,,,,2017-04-25T15:36:58.104Z,HMxIc3Awg2,_User$2prODvgVi6,Estudiantes$1S9TIL5o4h,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T15:36:58.104Z,,,,true,"¡Buenos días Papitos! \nDisculpen el mensaje anterior tenía fecha equivocada. \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  25 rebanadas de jamón. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T15:38:16.523Z,voufG10Igg,_User$2prODvgVi6,Estudiantes$lgBXhp5LkF,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T15:38:16.523Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  1 litro de nieve de fresa. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T15:39:19.884Z,3pxBvPhUWU,_User$2prODvgVi6,Estudiantes$4bJyaytuDR,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T15:39:19.884Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  2 paquetes de pan Wonder. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T15:40:11.151Z,o8D2a3yp7a,_User$2prODvgVi6,Estudiantes$E9CkqllAYJ,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T15:40:11.151Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  25 vasos, 25 cucharas y 50 servilletas. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T15:44:08.885Z,B3zBEWdLWh,_User$2prODvgVi6,Estudiantes$tcGU0j4HFx,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T15:44:08.885Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  10 paquetes de pingüinos (de dos pingüinos cada paquete).\n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T15:46:26.453Z,VQ6wBgEnUr,_User$2prODvgVi6,Estudiantes$piDqBUPNwr,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T15:46:26.453Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  17 bolsitas de bomboncitos. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T15:50:22.916Z,ZfJ6oEkHl6,_User$2prODvgVi6,Estudiantes$q9sYImT6md,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T15:50:22.916Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con: 17 bolsitas de skwinkles.\n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T15:56:12.738Z,a60sSthFSH,_User$2prODvgVi6,Estudiantes$xWifljAy5e,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T15:56:12.738Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  25 rebanadas de jamón. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:02:02.086Z,7apATo0E7D,_User$2prODvgVi6,Estudiantes$lhQopclBpK,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:02:02.086Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  17 bolsitas de palomitas. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:10:17.103Z,2u7gLjyUDh,_User$2prODvgVi6,Estudiantes$oGzhr7bfVR,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:10:17.103Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  1 mayonesa chiquita  y 1/2 kg. de papas fritas. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:10:42.782Z,uWCFfic6hq,_User$2prODvgVi6,Estudiantes$cbdLvH69rV,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:10:42.782Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  17 mazapanes. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:12:36.547Z,9Xw8JBzgod,_User$2prODvgVi6,Estudiantes$bCIhcoh65I,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:12:37.699Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  17 piezas de bubulubus. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:13:16.045Z,xZvm1hVsCw,_User$2prODvgVi6,Estudiantes$cpdaI2JhjD,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:13:16.045Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con: 17 bolsitas de panditas. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:13:52.034Z,9cAwmRToFt,_User$2prODvgVi6,Estudiantes$bTGrkiHwRR,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:13:52.034Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  25 rebanadas de queso manchego. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:14:32.594Z,a7AcSRW3So,_User$2prODvgVi6,Estudiantes$IkLkRkPHQ3,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:14:32.594Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  25 rebanadas de queso manchego. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:15:01.627Z,fFLK5MSfHx,_User$2prODvgVi6,Estudiantes$KRiSSjTrge,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:15:01.627Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  1 paquete de pan Wonder. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Carmelita ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:21:20.102Z,2GcqWL6GS5,_User$2prODvgVi6,Estudiantes$NBllIwA3En,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:21:20.102Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  una nutella chica y 10 fresas lavadas y desinfectadas. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Alexa ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:25:13.387Z,CzCvIKKMJi,_User$2prODvgVi6,Estudiantes$HCiAI0z8vv,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:25:13.387Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  4 huevos, 3 cucharaditas de vainilla, 3 cucharaditas de royal, una naranja y una lechera grande. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Alexa ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:27:08.393Z,xcn2uM9D5x,_User$2prODvgVi6,Estudiantes$puxZU5tR9I,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:27:08.393Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  1 litro de leche, 1/2 kilo de azúcar y 1/2 litro de aceite nutrioli. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Alexa ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:28:17.620Z,08j43teq39,_User$2prODvgVi6,Estudiantes$Imebh1Kg88,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:28:17.620Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con: una caja de harina para hot cakes y una mantequilla chica. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Alexa ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:29:17.296Z,d17dfBtRkY,_User$2prODvgVi6,Estudiantes$GGt2mLirUg,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:29:17.296Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con: 1 litro de helado de limón. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Alexa ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:31:11.524Z,HCP2E5SU7S,_User$2prODvgVi6,Estudiantes$j4EQNwZnGo,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:31:11.524Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  2 bolsas de palomitas para microondas y 15 cucharas desechables. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Alexa ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:33:03.102Z,I3tcp7TRm9,_User$2prODvgVi6,Estudiantes$5G3TQdNiyN,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:33:03.102Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con: 7 juguitos Jumex tetrapack de manzana y una bolsa de dulces surtidos para piñata. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Alexa ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:34:25.427Z,X4FfibU8cz,_User$2prODvgVi6,Estudiantes$1J4c0qPXAw,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:34:25.427Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  6 juguitos Jumex tetrapack de manzana y una bolsa de dulces surtidos para piñata. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Alexa ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:36:05.792Z,nbYaOOpZGI,_User$2prODvgVi6,Estudiantes$uVw4lAoy09,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:36:05.792Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  20 salchichas hervidas, una catsup chica y una mayonesa chica. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Alexa ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:37:27.441Z,5THEVjeLoT,_User$2prODvgVi6,Estudiantes$C0ZGFwpEvE,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:37:27.441Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con: 2 bolsas de medias noches y 20 platos desechables. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Alexa ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:43:25.602Z,AF7168QhRn,_User$2prODvgVi6,Estudiantes$V6nKESnPkG,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:43:25.602Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con:  2 cajitas de gelatina,15 vasitos desechables y una lata de duraznos en almíbar. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Alexa ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:44:10.165Z,7yiQpHItnR,_User$2prODvgVi6,Estudiantes$WjuWa0xzsC,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T16:44:10.165Z,,,,true,"¡Buenos días Papitos! \nEstamos trabajando las habilidades sociales con nuestros alumnos. Para hacer el cierre de unidad, queremos organizar una fiesta, donde podemos evaluar y observar el desempeño social de cada uno este viernes 28 de abril para lo cual les pido su amable cooperación con: velitas para pastel y una bolsa de bubulubus. \n\nPueden venir vestidos con ropa casual y zapatos cómodos.\nMuchas gracias por su apoyo.\nMiss Alexa ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:45:31.109Z,lwo0MeptZU,_User$XJC35F3aJv,Estudiantes$V6nKESnPkG,tipoAnuncio$8RDIvLSSbA,,,2017-04-25T18:15:43.878Z,,,true,true,"Buenos días, el\nmensaje para la organización de la fiesta está incompleto, gracias, saludos cordiales ",,,,,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T16:50:00.547Z,vTs4hQEuTS,_User$2prODvgVi6,,tipoAnuncio$cVxa8V84VG,,,2017-04-25T16:55:44.579Z,,,,true,"¡Buenos días Papitos! \n-Libro caminito de números página 110. \nHaz dos dibujos donde haga falta. \nColorea todo. \nMiss Alexa y Miss Sandra ",2017-04-26T16:50:04.000Z,Pointer,grupo,JUJC6JvxFz,Pointer,grupo,64pgpsXXxk,Pointer,grupo,8zoHGyLKb7,,,,Español,
"",,,,,,,,,,,,2017-04-25T16:56:44.551Z,geqLVJKDOQ,_User$2prODvgVi6,,tipoAnuncio$cVxa8V84VG,,,2017-04-25T17:00:35.344Z,,,,true,"HOMEWORK \n-Página 67.\nColorea solo 8 de todas las niñas que van en la página. \nThank you! \nMiss Gaby y Miss Eva ",2017-04-26T16:56:47.000Z,Pointer,grupo,8zoHGyLKb7,Pointer,grupo,64pgpsXXxk,Pointer,grupo,JUJC6JvxFz,,,,Inglés,
"",,,,,,,,,,,,2017-04-25T17:03:16.029Z,Ne6IBgPrNm,_User$2prODvgVi6,,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T17:15:20.664Z,,,,true,"¡Buenas tardes Papitos! \nEl jueves 27 de abril, en él área de preescolar celebraremos por todo lo alto a todos nuestros pequeños, con una divertida fiesta llena de sorpresas y diversión. TODOS LOS NIÑOS podrán venir vestidos con ropa casual cómoda (NO disfraces ni accesorios). \n\nAtentamente \nColegio del Ángel ",,Pointer,grupo,64pgpsXXxk,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T17:15:33.236Z,PJC9OBbK6p,,,,,,2017-04-25T17:15:33.236Z,,,,,,,Pointer,grupo,JUJC6JvxFz,,,,,,,,,,,
"",,,,,,,,,,,,2017-04-25T17:15:35.210Z,JHcxcauvYS,_User$2prODvgVi6,,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T17:15:44.124Z,,,,true,"¡Buenas tardes Papitos! \nEl jueves 27 de abril, en él área de preescolar celebraremos por todo lo alto a todos nuestros pequeños, con una divertida fiesta llena de sorpresas y diversión. TODOS LOS NIÑOS podrán venir vestidos con ropa casual cómoda (NO disfraces ni accesorios). \n\nAtentamente \nColegio del Ángel ",,Pointer,grupo,JUJC6JvxFz,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T17:15:51.159Z,GvHVGTsbNk,_User$2prODvgVi6,,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T17:15:55.350Z,,,,true,"¡Buenas tardes Papitos! \nEl jueves 27 de abril, en él área de preescolar celebraremos por todo lo alto a todos nuestros pequeños, con una divertida fiesta llena de sorpresas y diversión. TODOS LOS NIÑOS podrán venir vestidos con ropa casual cómoda (NO disfraces ni accesorios). \n\nAtentamente \nColegio del Ángel ",,Pointer,grupo,8zoHGyLKb7,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T17:16:00.874Z,ZNoeS06OJV,_User$2prODvgVi6,,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T17:16:04.971Z,,,,true,"¡Buenas tardes Papitos! \nEl jueves 27 de abril, en él área de preescolar celebraremos por todo lo alto a todos nuestros pequeños, con una divertida fiesta llena de sorpresas y diversión. TODOS LOS NIÑOS podrán venir vestidos con ropa casual cómoda (NO disfraces ni accesorios). \n\nAtentamente \nColegio del Ángel ",,Pointer,grupo,HxsN3Wf3WF,,,,,,,,,,General,
"",,,,,,,,,,,,2017-04-25T17:16:11.679Z,jxdHm9W2EK,_User$2prODvgVi6,,tipoAnuncio$UvcbCWcRGE,,,2017-04-25T17:16:16.395Z,,,,true,"¡Buenas tardes Papitos! \nEl jueves 27 de abril, en él área de preescolar celebraremos por todo lo alto a todos nuestros pequeños, con una divertida fiesta llena de sorpresas y diversión. TODOS LOS NIÑOS podrán venir vestidos con ropa casual cómoda (NO disfraces ni accesorios). \n\nAtentamente \nColegio del Ángel ",,Pointer,grupo,YUlRLGut9k,,,,,,,,,,General,
